date,predicted_yield
2023-01-01,29.546791299999995
2023-01-02,29.458561500000002
2023-01-03,29.395781550000002
2023-01-04,29.486262400000008
2023-01-05,29.312919500000007
2023-01-06,29.34015015000001
2023-01-07,29.188091650000015
2023-01-08,29.060004700000018
2023-01-09,29.02558735000002
2023-01-10,29.046794400000017
2023-01-11,29.093429250000018
2023-01-12,29.142154250000022
2023-01-13,29.05198035000002
2023-01-14,29.01503720000002
2023-01-15,29.237821050000026
2023-01-16,28.88680775000003
2023-01-17,28.898180600000032
2023-01-18,29.020626300000025
2023-01-19,28.865972800000026
2023-01-20,28.82833095000003
2023-01-21,28.768197350000033
2023-01-22,28.672082250000035
2023-01-23,28.61046885000004
2023-01-24,28.610468850000032
2023-01-25,28.622126700000035
2023-01-26,28.795163800000047
2023-01-27,28.836841150000037
2023-01-28,28.99739540000003
2023-01-29,28.953691900000035
2023-01-30,28.902327550000017
2023-01-31,29.103292850000017
2023-02-01,29.055549150000026
2023-02-02,29.049775150000023
2023-02-03,29.483321600000014
2023-02-04,29.420271600000007
2023-02-05,29.00487715000002
2023-02-06,28.873271600000017
2023-02-07,28.886938050000015
2023-02-08,29.073763350000014
2023-02-09,29.5074764
2023-02-10,29.35646550000001
2023-02-11,29.618110450000003
2023-02-12,29.175284450000017
2023-02-13,29.42428950000002
2023-02-14,29.402995500000017
2023-02-15,29.168448900000016
2023-02-16,29.175538200000023
2023-02-17,29.131294100000037
2023-02-18,29.40304325000003
2023-02-19,29.344220600000032
2023-02-20,29.28570505000002
2023-02-21,29.03500275000002
2023-02-22,29.13603205000003
2023-02-23,29.013351500000027
2023-02-24,29.277533700000028
2023-02-25,29.308738150000025
2023-02-26,29.125064050000034
2023-02-27,29.029190650000036
2023-02-28,29.13215350000003
2023-03-01,29.12399735000003
2023-03-02,29.472247450000026
2023-03-03,29.52671865000002
2023-03-04,29.106437500000013
2023-03-05,27.95147070000002
2023-03-06,26.475358849999978
2023-03-07,25.820435249999978
2023-03-08,25.27059619999997
2023-03-09,24.712406299999977
2023-03-10,24.88477514999998
2023-03-11,25.981478199999984
2023-03-12,26.04439334999997
2023-03-13,27.743314699999996
2023-03-14,27.901262949999996
2023-03-15,27.751907449999994
2023-03-16,28.251570149999992
2023-03-17,27.686340599999994
2023-03-18,27.396343399999992
2023-03-19,27.540170900000007
2023-03-20,25.801318149999982
2023-03-21,25.88897219999998
2023-03-22,26.272237099999987
2023-03-23,26.47681494999999
2023-03-24,26.742260599999994
2023-03-25,27.441329049999982
2023-03-26,28.54455464999998
2023-03-27,29.510724749999998
2023-03-28,30.7723949
2023-03-29,30.787483350000006
2023-03-30,31.251905300000022
2023-03-31,32.21337885000002
2023-04-01,31.43025765000003
2023-04-02,31.09912100000002
2023-04-03,31.977313850000034
2023-04-04,32.38295815000002
2023-04-05,32.20512055000002
2023-04-06,31.81827330000003
2023-04-07,31.38237110000003
2023-04-08,31.914144000000036
2023-04-09,32.57794735000003
2023-04-10,32.816324700000024
2023-04-11,32.85515165000001
2023-04-12,31.527084900000013
2023-04-13,32.588616449999996
2023-04-14,32.031922699999996
2023-04-15,31.81084580000001
2023-04-16,32.450756950000006
2023-04-17,32.957193849999996
2023-04-18,32.4960326
2023-04-19,32.433127799999966
2023-04-20,32.86334554999998
2023-04-21,32.018233099999996
2023-04-22,32.41551380000002
2023-04-23,32.67459795000001
2023-04-24,32.71235960000003
2023-04-25,32.63908770000001
2023-04-26,31.1977999
2023-04-27,31.323141200000006
2023-04-28,31.08185220000001
2023-04-29,31.62152905
2023-04-30,30.871832999999995
2023-05-01,32.30146705
2023-05-02,30.1525461
2023-05-03,30.047605049999998
2023-05-04,31.49347549999998
2023-05-05,32.68588249999999
2023-05-06,31.424718749999982
2023-05-07,30.13661389999998
2023-05-08,27.72091219999998
2023-05-09,28.493730249999963
2023-05-10,29.19828454999996
2023-05-11,29.34809759999998
2023-05-12,29.286053449999972
2023-05-13,29.576771849999968
2023-05-14,29.55065754999996
2023-05-15,29.733695699999963
2023-05-16,29.673035049999953
2023-05-17,29.525364399999955
2023-05-18,29.466294349999938
2023-05-19,27.77440069999995
2023-05-20,26.763830549999945
2023-05-21,26.784205649999944
2023-05-22,27.00487219999993
2023-05-23,26.869286199999934
2023-05-24,27.102167149999932
2023-05-25,26.85889124999992
2023-05-26,26.714321749999918
2023-05-27,26.272186999999914
2023-05-28,25.918372849999923
2023-05-29,25.67764789999994
2023-05-30,25.87664169999994
2023-05-31,26.26150554999994
2023-06-01,26.14329874999994
2023-06-02,26.06587184999994
2023-06-03,26.164241449999935
2023-06-04,26.15945309999994
2023-06-05,26.12057624999995
2023-06-06,26.05217344999994
2023-06-07,25.905920699999953
2023-06-08,26.119689949999955
2023-06-09,26.00801079999995
2023-06-10,25.954803949999963
2023-06-11,25.99239154999997
2023-06-12,25.95042604999998
2023-06-13,26.067079849999974
2023-06-14,25.833689949999975
2023-06-15,25.932206299999976
2023-06-16,25.89448379999996
2023-06-17,25.877056249999963
2023-06-18,26.15032319999996
2023-06-19,26.295946749999974
2023-06-20,26.72863114999997
2023-06-21,27.04782289999998
2023-06-22,27.25595009999998
2023-06-23,27.535851049999984
2023-06-24,27.811739649999986
2023-06-25,28.511551799999996
2023-06-26,28.870838000000006
2023-06-27,29.38823855
2023-06-28,29.40251735000001
2023-06-29,29.863990799999996
