date,predicted_yield
2023-01-01,16.998305350000038
2023-01-02,15.674469600000045
2023-01-03,15.443503050000052
2023-01-04,15.635998100000053
2023-01-05,15.390862050000056
2023-01-06,15.478122250000053
2023-01-07,15.527586050000052
2023-01-08,15.483860200000056
2023-01-09,15.448848200000057
2023-01-10,15.420275400000055
2023-01-11,15.415777400000056
2023-01-12,15.477777400000054
2023-01-13,15.448848200000057
2023-01-14,15.505250000000055
2023-01-15,15.638343200000055
2023-01-16,15.564777500000053
2023-01-17,15.624189700000052
2023-01-18,15.886555700000041
2023-01-19,16.125880900000034
2023-01-20,18.48290369999992
2023-01-21,18.61160759999991
2023-01-22,18.66910959999991
2023-01-23,18.502267999999916
2023-01-24,18.41905869999992
2023-01-25,18.029732199999934
2023-01-26,17.510894199999967
2023-01-27,17.24587319999997
2023-01-28,17.28984599999997
2023-01-29,17.645376749999954
2023-01-30,16.88926764999998
2023-01-31,16.985028849999978
2023-02-01,16.83031254999998
2023-02-02,17.18240984999997
2023-02-03,16.76045119999997
2023-02-04,17.00780779999997
2023-02-05,16.701363749999974
2023-02-06,16.24412694999997
2023-02-07,15.953326499999967
2023-02-08,15.911360299999966
2023-02-09,15.212255949999987
2023-02-10,14.593244549999985
2023-02-11,14.52824964999999
2023-02-12,14.284774799999996
2023-02-13,14.0124147
2023-02-14,14.116061000000004
2023-02-15,14.349695100000003
2023-02-16,14.80662554999998
2023-02-17,15.06141879999998
2023-02-18,15.154172549999974
2023-02-19,15.106474349999987
2023-02-20,14.613705649999991
2023-02-21,14.772246449999994
2023-02-22,14.915235599999999
2023-02-23,14.803544799999997
2023-02-24,14.385580349999993
2023-02-25,16.155634549999977
2023-02-26,16.22472069999998
2023-02-27,14.2956218
2023-02-28,14.385891699999997
2023-03-01,14.505383199999999
2023-03-02,14.811110150000001
2023-03-03,14.358572450000006
2023-03-04,16.54602539999996
2023-03-05,15.765171799999996
2023-03-06,14.681888249999993
2023-03-07,14.64181220000001
2023-03-08,14.255089400000015
2023-03-09,14.916448900000013
2023-03-10,14.456258200000022
2023-03-11,14.414031550000018
2023-03-12,14.316814450000017
2023-03-13,14.560574400000007
2023-03-14,14.384277950000003
2023-03-15,14.1765052
2023-03-16,14.404952999999999
2023-03-17,14.518963799999993
2023-03-18,14.138949600000004
2023-03-19,14.090562800000011
2023-03-20,14.408478349999987
2023-03-21,14.561301499999981
2023-03-22,15.150018899999996
2023-03-23,15.715834849999982
2023-03-24,15.06438724999998
2023-03-25,15.092051299999985
2023-03-26,15.23009874999999
2023-03-27,16.076314300000007
2023-03-28,16.7081302
2023-03-29,16.857084500000006
2023-03-30,17.013678900000006
2023-03-31,16.651613450000003
2023-04-01,16.1378305
2023-04-02,16.319943800000004
2023-04-03,15.962043250000006
2023-04-04,16.20886390000001
2023-04-05,15.97904880000002
2023-04-06,15.209982150000023
2023-04-07,14.990449600000018
2023-04-08,15.88707390000003
2023-04-09,15.880912900000034
2023-04-10,15.115212150000023
2023-04-11,14.981045450000021
2023-04-12,15.064747200000024
2023-04-13,15.242364150000025
2023-04-14,15.256539950000029
2023-04-15,15.290852000000024
2023-04-16,16.011463500000016
2023-04-17,15.861146650000018
2023-04-18,16.009535050000014
2023-04-19,16.176896050000018
2023-04-20,16.163841650000013
2023-04-21,16.249873000000008
2023-04-22,17.097741700000018
2023-04-23,17.017660350000025
2023-04-24,17.25966300000002
2023-04-25,17.44362635000003
2023-04-26,17.638960850000036
2023-04-27,17.46097090000003
2023-04-28,17.65983455000004
2023-04-29,17.633203700000035
2023-04-30,17.308103150000036
2023-05-01,17.581047750000035
2023-05-02,17.540761850000035
2023-05-03,17.52447250000003
2023-05-04,17.131176550000017
2023-05-05,16.88173450000004
2023-05-06,16.544403600000024
2023-05-07,15.606737049999985
2023-05-08,16.42599085000002
2023-05-09,16.424235450000012
2023-05-10,16.40561335
2023-05-11,16.12912625
2023-05-12,16.806164049999992
2023-05-13,16.52302679999999
2023-05-14,15.355319349999993
2023-05-15,16.42503809999999
2023-05-16,16.56300554999998
2023-05-17,16.52682404999998
2023-05-18,16.25195049999998
2023-05-19,15.994202599999987
2023-05-20,16.07641424999998
2023-05-21,16.83008279999995
2023-05-22,15.865838999999987
2023-05-23,15.718604299999981
2023-05-24,15.38530499999999
2023-05-25,14.893387299999997
2023-05-26,16.195300499999966
2023-05-27,15.981008949999964
2023-05-28,16.15517944999996
2023-05-29,15.798842299999976
2023-05-30,15.706906499999977
2023-05-31,15.832356049999973
2023-06-01,14.903608099999992
2023-06-02,15.855254249999975
2023-06-03,15.566979149999982
2023-06-04,16.04620679999997
2023-06-05,15.585026849999977
2023-06-06,15.595976949999976
2023-06-07,16.196639249999965
2023-06-08,15.64303779999998
2023-06-09,16.166549399999973
2023-06-10,16.05565479999997
2023-06-11,16.990593899999947
2023-06-12,17.05326634999996
2023-06-13,17.202338549999954
2023-06-14,17.654434999999935
2023-06-15,17.521805899999947
2023-06-16,17.652736149999942
2023-06-17,17.394790949999944
2023-06-18,17.372679249999955
2023-06-19,17.388101349999946
2023-06-20,17.014071449999964
2023-06-21,16.821788449999964
2023-06-22,14.94110939999997
2023-06-23,16.428518849999993
2023-06-24,17.318221700000002
2023-06-25,16.979803350000026
2023-06-26,15.015057250000023
2023-06-27,14.105160150000007
2023-06-28,14.725837900000034
2023-06-29,15.286578100000018
