date,predicted_yield
2023-01-01,1.1311743000000007
2023-01-02,1.1492500000000019
2023-01-03,1.1445871000000019
2023-01-04,1.243988850000004
2023-01-05,1.2879998500000045
2023-01-06,1.3097130000000048
2023-01-07,1.2593192000000033
2023-01-08,1.1385680499999986
2023-01-09,1.2607593500000023
2023-01-10,1.237510250000002
2023-01-11,1.2398139500000012
2023-01-12,1.1884502500000014
2023-01-13,1.274949150000003
2023-01-14,1.3115827500000046
2023-01-15,1.1712193500000008
2023-01-16,1.194859350000001
2023-01-17,1.1836735000000005
2023-01-18,1.1661915000000014
2023-01-19,1.2175603500000036
2023-01-20,1.207531700000003
2023-01-21,1.2556412000000037
2023-01-22,1.2499943000000044
2023-01-23,1.261448450000005
2023-01-24,1.2470403000000045
2023-01-25,1.2130697500000038
2023-01-26,1.3063596000000053
2023-01-27,1.2692840500000047
2023-01-28,1.2694505500000042
2023-01-29,1.3023790000000053
2023-01-30,1.3106494000000057
2023-01-31,1.3034674000000055
2023-02-01,1.2954483500000054
2023-02-02,1.2927779000000057
2023-02-03,1.288693700000006
2023-02-04,1.2064646000000048
2023-02-05,0.9523660000000007
2023-02-06,0.8793181499999999
2023-02-07,0.8671052999999997
2023-02-08,0.802676199999999
2023-02-09,0.8107709999999991
2023-02-10,0.7995935499999989
2023-02-11,0.8041350999999989
2023-02-12,0.7975462999999988
2023-02-13,0.7930076999999988
2023-02-14,0.806158799999999
2023-02-15,0.8132652999999991
2023-02-16,0.7498509999999986
2023-02-17,0.7315405499999984
2023-02-18,0.8066058499999993
2023-02-19,1.090724550000003
2023-02-20,1.2049021000000046
2023-02-21,1.3113818500000058
2023-02-22,1.3449054000000051
2023-02-23,1.2187699000000043
2023-02-24,1.3226506000000051
2023-02-25,1.2591273500000049
2023-02-26,1.0981066000000022
2023-02-27,0.9869599500000009
2023-02-28,1.0812720000000013
2023-03-01,1.1466694500000008
2023-03-02,1.0596098000000007
2023-03-03,1.2293709000000026
2023-03-04,1.2239478000000024
2023-03-05,1.1507934500000008
2023-03-06,1.171729750000001
2023-03-07,1.2204011500000016
2023-03-08,1.1742057500000012
2023-03-09,1.0608269000000004
2023-03-10,1.1163000499999995
2023-03-11,1.271504600000003
2023-03-12,1.1198808500000004
2023-03-13,1.0758084
2023-03-14,1.2305357000000026
2023-03-15,1.273356000000004
2023-03-16,1.1092185499999987
2023-03-17,1.1537965499999994
2023-03-18,1.2803971000000036
2023-03-19,1.165445250000001
2023-03-20,1.1817771000000006
2023-03-21,1.2322568500000017
2023-03-22,1.2282422500000019
2023-03-23,1.1960458000000012
2023-03-24,1.2146754500000008
2023-03-25,1.1717314
2023-03-26,1.2806715500000032
2023-03-27,1.229383700000003
2023-03-28,1.2750980000000036
2023-03-29,1.2060591000000014
2023-03-30,1.2843121000000042
2023-03-31,1.3107219000000043
2023-04-01,1.2792403500000042
2023-04-02,1.294773150000004
2023-04-03,1.2973597500000043
2023-04-04,1.3285491500000044
2023-04-05,1.3603364000000044
2023-04-06,1.3440314000000047
2023-04-07,1.3353688500000038
2023-04-08,1.3279140000000047
2023-04-09,1.3680311000000045
2023-04-10,1.3681708500000047
2023-04-11,1.3898549500000046
2023-04-12,1.4023981500000047
2023-04-13,1.4105340000000048
2023-04-14,1.3734396000000049
2023-04-15,1.394636350000005
2023-04-16,1.4066725500000046
2023-04-17,1.3765816000000044
2023-04-18,1.3936089000000045
2023-04-19,1.354811400000004
2023-04-20,1.2974757000000035
2023-04-21,1.289486900000003
2023-04-22,1.1578689999999998
2023-04-23,1.081905099999998
2023-04-24,1.0393573499999966
2023-04-25,1.053931899999997
2023-04-26,1.0512795999999967
2023-04-27,1.0619425999999978
2023-04-28,1.085341299999997
2023-04-29,1.1093200999999981
2023-04-30,1.249174900000002
2023-05-01,1.2974196000000038
2023-05-02,1.3283399500000035
2023-05-03,1.3426292000000037
2023-05-04,1.3063664000000044
2023-05-05,1.4093892000000048
2023-05-06,1.3823996500000049
2023-05-07,1.406297450000005
2023-05-08,1.395234400000005
2023-05-09,1.406821300000005
2023-05-10,1.3969682500000047
2023-05-11,1.406821300000005
2023-05-12,1.387190250000005
2023-05-13,1.3512383500000056
2023-05-14,1.3813013000000052
2023-05-15,1.3790664000000052
2023-05-16,1.362939000000005
2023-05-17,1.3821385500000054
2023-05-18,1.358130050000005
2023-05-19,1.3437418500000051
2023-05-20,1.317979050000006
2023-05-21,1.3415138500000054
2023-05-22,1.382165050000005
2023-05-23,1.3564483000000052
2023-05-24,1.3529896000000052
2023-05-25,1.3886837500000047
2023-05-26,1.3507233000000047
2023-05-27,1.329238700000005
2023-05-28,1.361353050000005
2023-05-29,1.399452300000005
2023-05-30,1.3767659500000047
2023-05-31,1.4133836000000048
2023-06-01,1.4152030000000047
2023-06-02,1.402781500000005
2023-06-03,1.3945505500000046
2023-06-04,1.3095470000000058
2023-06-05,1.2415696000000052
2023-06-06,1.2454057000000056
2023-06-07,1.1994341000000048
2023-06-08,1.1679585000000028
2023-06-09,1.094907
2023-06-10,1.0935468999999995
2023-06-11,1.0743725999999985
2023-06-12,1.072439349999998
2023-06-13,1.0597086999999976
2023-06-14,1.0672176999999976
2023-06-15,1.0786989999999983
2023-06-16,1.0816851999999981
2023-06-17,1.0850769499999986
2023-06-18,1.1012411499999986
2023-06-19,0.9863857499999997
2023-06-20,1.118965450000001
2023-06-21,1.2445585000000035
2023-06-22,1.135479900000001
2023-06-23,1.2411921000000037
2023-06-24,1.2669308500000054
2023-06-25,1.332590100000005
2023-06-26,1.2855831000000049
