date,predicted_yield
2023-01-01,4.429656050000011
2023-01-02,4.433651650000015
2023-01-03,4.417899650000012
2023-01-04,4.534717350000018
2023-01-05,4.592125350000018
2023-01-06,4.623767650000021
2023-01-07,4.573499350000017
2023-01-08,4.466646300000011
2023-01-09,4.495344050000014
2023-01-10,4.460371150000012
2023-01-11,4.489944350000013
2023-01-12,4.504620550000014
2023-01-13,4.504482750000015
2023-01-14,4.472314900000013
2023-01-15,4.4117839000000085
2023-01-16,4.43945225000001
2023-01-17,4.453197300000011
2023-01-18,4.413486100000009
2023-01-19,4.416000050000006
2023-01-20,4.462239600000011
2023-01-21,4.3948410000000075
2023-01-22,4.401094100000008
2023-01-23,4.323778400000004
2023-01-24,4.371186850000004
2023-01-25,4.3809687000000075
2023-01-26,4.525618400000014
2023-01-27,4.531767600000014
2023-01-28,4.541981150000014
2023-01-29,4.553266900000015
2023-01-30,4.544424750000016
2023-01-31,4.543477350000017
2023-02-01,4.552876500000016
2023-02-02,4.557414200000016
2023-02-03,4.574273250000018
2023-02-04,4.581345350000017
2023-02-05,4.594021700000017
2023-02-06,4.593552350000017
2023-02-07,4.595453600000014
2023-02-08,4.612835900000013
2023-02-09,4.6207977500000075
2023-02-10,4.625762300000002
2023-02-11,4.6277229
2023-02-12,4.629977449999997
2023-02-13,4.637067649999995
2023-02-14,4.635012549999996
2023-02-15,4.634077199999996
2023-02-16,4.631320699999992
2023-02-17,4.629763799999992
2023-02-18,4.627301049999991
2023-02-19,4.64016639999999
2023-02-20,4.642310349999989
2023-02-21,4.647016999999993
2023-02-22,4.739618200000021
2023-02-23,4.739893750000021
2023-02-24,4.741568350000022
2023-02-25,4.731203600000017
2023-02-26,4.707759200000009
2023-02-27,4.693455150000008
2023-02-28,4.6312973500000165
2023-03-01,4.571395900000014
2023-03-02,4.531475600000011
2023-03-03,4.438303800000008
2023-03-04,4.517543500000012
2023-03-05,4.596753450000013
2023-03-06,4.610972900000013
2023-03-07,4.566377300000016
2023-03-08,4.4825157500000135
2023-03-09,4.516068150000016
2023-03-10,4.502638650000014
2023-03-11,4.593456100000019
2023-03-12,4.5011914500000145
2023-03-13,4.628763950000016
2023-03-14,4.649598850000019
2023-03-15,4.636571750000019
2023-03-16,4.547382400000008
2023-03-17,4.476488050000012
2023-03-18,4.501101100000015
2023-03-19,4.507980300000017
2023-03-20,4.595256600000017
2023-03-21,4.577141950000017
2023-03-22,4.585264600000016
2023-03-23,4.597790750000012
2023-03-24,4.597834700000014
2023-03-25,4.599880100000018
2023-03-26,4.639946550000021
2023-03-27,4.67010815000002
2023-03-28,4.653783150000021
2023-03-29,4.58078960000002
2023-03-30,4.605632950000016
2023-03-31,4.62479580000002
2023-04-01,4.636819250000021
2023-04-02,4.607244700000019
2023-04-03,4.671899200000023
2023-04-04,4.6692198500000215
2023-04-05,4.699965750000023
2023-04-06,4.696343650000022
2023-04-07,4.674601750000022
2023-04-08,4.684549850000022
2023-04-09,4.7195842500000245
2023-04-10,4.727083100000025
2023-04-11,4.735454650000025
2023-04-12,4.735163750000025
2023-04-13,4.737913150000025
2023-04-14,4.739952100000026
2023-04-15,4.744119750000025
2023-04-16,4.749741900000026
2023-04-17,4.700306150000023
2023-04-18,4.684038250000023
2023-04-19,4.626524500000021
2023-04-20,4.585714950000017
2023-04-21,4.514244450000013
2023-04-22,4.4761813500000125
2023-04-23,4.491140150000012
2023-04-24,4.419396200000008
2023-04-25,4.412645150000009
2023-04-26,4.443090950000009
2023-04-27,4.441467550000004
2023-04-28,4.452063700000007
2023-04-29,4.588354100000017
2023-04-30,4.609976450000017
2023-05-01,4.658986900000019
2023-05-02,4.668593800000021
2023-05-03,4.6985786000000225
2023-05-04,4.622761050000018
2023-05-05,4.744556450000026
2023-05-06,4.731435450000025
2023-05-07,4.740369700000025
2023-05-08,4.736059600000026
2023-05-09,4.745118450000025
2023-05-10,4.744996950000026
2023-05-11,4.742686200000025
2023-05-12,4.737645850000025
2023-05-13,4.7281583000000245
2023-05-14,4.7321208000000246
2023-05-15,4.734018450000025
2023-05-16,4.725849400000024
2023-05-17,4.724736050000024
2023-05-18,4.717263450000024
2023-05-19,4.710880050000024
2023-05-20,4.667694350000023
2023-05-21,4.703292800000024
2023-05-22,4.728674150000024
2023-05-23,4.724632500000024
2023-05-24,4.730343750000024
2023-05-25,4.742241100000024
2023-05-26,4.727695950000023
2023-05-27,4.703849050000024
2023-05-28,4.747303900000024
2023-05-29,4.745284050000025
2023-05-30,4.732163750000025
2023-05-31,4.742118450000024
2023-06-01,4.744865900000025
2023-06-02,4.7369330000000245
2023-06-03,4.688444850000019
2023-06-04,4.59361495000001
2023-06-05,4.522588800000003
2023-06-06,4.525386149999999
2023-06-07,4.505577749999996
2023-06-08,4.453428100000002
2023-06-09,4.443105950000009
2023-06-10,4.4330928000000105
2023-06-11,4.4062964000000076
2023-06-12,4.396645550000008
2023-06-13,4.411167050000009
2023-06-14,4.4251648500000105
2023-06-15,4.435323000000008
2023-06-16,4.437934450000011
2023-06-17,4.48038625000001
2023-06-18,4.534388100000015
2023-06-19,4.504975550000012
2023-06-20,4.5639998000000155
2023-06-21,4.630731100000018
2023-06-22,4.571396650000014
2023-06-23,4.679116750000019
2023-06-24,4.676963900000017
2023-06-25,4.68067490000002
2023-06-26,4.618849000000013
2023-06-27,4.650544400000013
2023-06-28,4.645723950000015
2023-06-29,4.587735500000009
