date,predicted_yield
2023-01-01,0.835788350000002
2023-01-02,0.8266352000000023
2023-01-03,0.7905984000000024
2023-01-04,0.7823680000000031
2023-01-05,0.7891236500000031
2023-01-06,0.7655073500000026
2023-01-07,0.7755460000000027
2023-01-08,0.794140800000003
2023-01-09,0.7780221500000031
2023-01-10,0.7775936000000031
2023-01-11,0.7802815500000029
2023-01-12,0.7952427000000027
2023-01-13,0.7915032000000032
2023-01-14,0.8025712500000032
2023-01-15,0.8032790000000029
2023-01-16,0.8163094000000031
2023-01-17,0.7896524500000013
2023-01-18,0.8047006500000012
2023-01-19,0.8169810500000007
2023-01-20,0.7944481500000012
2023-01-21,0.7404816500000011
2023-01-22,0.7563420000000014
2023-01-23,0.7798934000000008
2023-01-24,0.8054328500000006
2023-01-25,0.7975117500000009
2023-01-26,0.8742544500000021
2023-01-27,0.7675617000000008
2023-01-28,0.7706452000000009
2023-01-29,0.7652956000000007
2023-01-30,0.8101853000000011
2023-01-31,0.8580749000000015
2023-02-01,0.8159054000000006
2023-02-02,0.8478094500000012
2023-02-03,0.7973375000000003
2023-02-04,0.8410521500000011
2023-02-05,0.856346200000001
2023-02-06,0.8350239000000016
2023-02-07,0.8597704000000017
2023-02-08,0.8305979500000015
2023-02-09,0.8015427500000023
2023-02-10,0.772676650000002
2023-02-11,0.7683377500000017
2023-02-12,0.7555019500000018
2023-02-13,0.7940004000000013
2023-02-14,0.8106854500000015
2023-02-15,0.7875942500000014
2023-02-16,0.8033140500000019
2023-02-17,0.7875894000000001
2023-02-18,0.7875368500000002
2023-02-19,0.8002724999999999
2023-02-20,0.8063518000000007
2023-02-21,0.8186399500000011
2023-02-22,0.8233728500000009
2023-02-23,0.839731100000002
2023-02-24,0.8292529500000011
2023-02-25,0.8312172000000001
2023-02-26,0.8169055000000006
2023-02-27,0.8317133500000012
2023-02-28,0.8036628500000019
2023-03-01,0.7665076500000021
2023-03-02,0.7831389000000019
2023-03-03,0.761308900000002
2023-03-04,0.763964950000002
2023-03-05,0.7654337500000014
2023-03-06,0.8005998000000009
2023-03-07,0.8008539000000006
2023-03-08,0.7884638500000007
2023-03-09,0.7971422000000004
2023-03-10,0.7929917000000004
2023-03-11,0.7975401000000006
2023-03-12,0.7979184500000005
2023-03-13,0.7918641500000002
2023-03-14,0.7883805999999995
2023-03-15,0.7858330499999999
2023-03-16,0.7847074999999993
2023-03-17,0.7987871999999999
2023-03-18,0.7966653499999995
2023-03-19,0.7921171
2023-03-20,0.7780637499999997
2023-03-21,0.7837449999999991
2023-03-22,0.7842927999999988
2023-03-23,0.8035025000000003
2023-03-24,0.7965802999999994
2023-03-25,0.78598365
2023-03-26,0.7700217000000013
2023-03-27,0.7506580000000023
2023-03-28,0.7404923500000027
2023-03-29,0.8498792000000017
2023-03-30,0.8183580500000021
2023-03-31,0.8305870000000017
2023-04-01,0.8262059500000016
2023-04-02,0.8585054500000021
2023-04-03,0.8555930000000026
2023-04-04,0.8658827500000015
2023-04-05,0.8550976500000023
2023-04-06,0.860317750000002
2023-04-07,0.8489398500000024
2023-04-08,0.8235207500000022
2023-04-09,0.832821150000002
2023-04-10,0.8471357500000023
2023-04-11,0.8557348500000026
2023-04-12,0.8410650000000023
2023-04-13,0.8508475500000026
2023-04-14,0.8365898500000024
2023-04-15,0.8323747500000026
2023-04-16,0.8227409000000026
2023-04-17,0.8169697500000026
2023-04-18,0.8150798000000026
2023-04-19,0.8088952500000023
2023-04-20,0.8195320000000023
2023-04-21,0.7932918500000008
2023-04-22,0.7929095000000003
2023-04-23,0.7971030000000002
2023-04-24,0.8067722499999996
2023-04-25,0.8644154500000013
2023-04-26,0.8659297000000017
2023-04-27,0.8702167000000022
2023-04-28,0.841078100000002
2023-04-29,0.8304088000000017
2023-04-30,0.8190282500000019
2023-05-01,0.8133727000000021
2023-05-02,0.8430470000000022
2023-05-03,0.8727568500000019
2023-05-04,0.8888154500000022
2023-05-05,0.911534750000003
2023-05-06,0.9152555500000031
2023-05-07,0.9300365000000032
2023-05-08,0.9303856500000033
2023-05-09,0.9305332500000033
2023-05-10,0.9297093500000032
2023-05-11,0.9281788000000032
2023-05-12,0.9157692500000029
2023-05-13,0.8541422000000007
2023-05-14,0.8298382000000001
2023-05-15,0.8270063499999998
2023-05-16,0.8240552999999997
2023-05-17,0.8274260999999997
2023-05-18,0.8252608499999997
2023-05-19,0.8223495499999994
2023-05-20,0.8230561999999995
2023-05-21,0.8212489499999992
2023-05-22,0.817580099999999
2023-05-23,0.8110521499999986
2023-05-24,0.8066117499999983
2023-05-25,0.8041988499999981
2023-05-26,0.8029972499999981
2023-05-27,0.8014341999999981
2023-05-28,0.797835949999998
2023-05-29,0.798197399999998
2023-05-30,0.7963901499999977
2023-05-31,0.7942214499999974
2023-06-01,0.7942214499999974
2023-06-02,0.7942214499999974
2023-06-03,0.7939811999999975
2023-06-04,0.7938599999999973
2023-06-05,0.7938599999999973
2023-06-06,0.7938599999999973
2023-06-07,0.7942214499999974
2023-06-08,0.7948031499999975
2023-06-09,0.8107977999999985
2023-06-10,0.832419599999999
2023-06-11,0.8452466499999997
2023-06-12,0.8466827499999997
2023-06-13,0.8533748499999999
2023-06-14,0.8557683499999998
2023-06-15,0.8677455500000005
2023-06-16,0.875297200000001
2023-06-17,0.8753069000000011
2023-06-18,0.8748303500000012
2023-06-19,0.8773680500000012
2023-06-20,0.8678235000000014
2023-06-21,0.8533722000000009
2023-06-22,0.8459117500000006
2023-06-23,0.8238690999999991
2023-06-24,0.8121087999999982
