temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage,avg_temp,water_stress,rainfall_7d_avg,level_7d_avg,storage_7d_avg,rainfall_7d_lag,level_7d_lag,storage_7d_lag
2021-03-10,Madhya Pradesh,gram,2021,37.46,16.44,0.0,1.51444,373.3654545454545,2.744818181818182,335.8101428571428,1.2344385714285713,26.950000000000003,97.25518181818182,0.0,349.377668135436,1.3639608619356836,0.0,335.9697142857143,1.2751342857142856
2021-03-11,Madhya Pradesh,gram,2021,37.61,16.57,0.0,1.51444,373.3654545454545,2.744818181818182,322.74,1.9117166666666667,27.09,97.25518181818182,0.0,342.92882397959187,1.4254654506802722,0.0,367.8819090909091,1.4811845454545454
2021-03-12,Madhya Pradesh,gram,2021,37.0,17.56,0.11,1.51444,373.3654545454545,2.744818181818182,335.7787142857143,1.2252028571428573,27.28,97.25518181818182,0.01571428571428673,342.13314030612247,1.3939327636054422,0.0,341.3485,1.4459316666666668
2021-03-13,Madhya Pradesh,gram,2021,35.59,14.29,3.5,1.51444,373.3654545454545,2.744818181818182,335.75714285714287,1.2202728571428574,24.94,97.25518181818182,0.5157142857142867,341.26627976190474,1.3625110289115647,0.0,341.8251666666667,1.440225
2021-03-14,Madhya Pradesh,gram,2021,36.51,14.59,0.01,1.51444,373.3654545454545,2.744818181818182,310.625,1.2941550000000002,25.549999999999997,97.25518181818182,0.5171428571428581,336.88316071428574,1.342484838435374,0.0,341.3068333333334,1.4343383333333335
2021-03-15,Madhya Pradesh,gram,2021,37.57,15.1,0.0,1.51444,373.3654545454545,2.744818181818182,310.645,1.2918200000000002,26.335,97.25518181818182,0.5171428571428581,332.50694642857144,1.3233531717687075,0.0,341.2785,1.4257416666666665
2021-03-16,Madhya Pradesh,gram,2021,37.96,15.84,0.0,1.51444,373.3654545454545,2.744818181818182,310.6433333333333,1.2891199999999998,26.9,97.25518181818182,0.5171428571428581,323.14276190476187,1.3523894217687076,0.0,376.192625,1.0858662499999998
2021-03-17,Madhya Pradesh,gram,2021,38.01,16.7,0.07,1.51444,373.3654545454545,2.744818181818182,357.5125,1.07068,27.354999999999997,97.25518181818182,0.5271428571428581,326.24309863945575,1.3289953401360546,0.0,335.8101428571428,1.2344385714285713
2021-03-18,Madhya Pradesh,gram,2021,37.22,16.49,0.0,1.51444,373.3654545454545,2.744818181818182,338.45444444444445,1.5700088888888888,26.854999999999997,97.25518181818182,0.5271428571428581,328.4880192743764,1.2801799433106578,0.0,322.74,1.9117166666666667
2021-03-19,Madhya Pradesh,gram,2021,35.33,16.71,0.88,1.51444,373.3654545454545,2.744818181818182,335.79857142857145,1.2041728571428574,26.02,97.25518181818182,0.6371428571428581,328.4908560090703,1.277175657596372,0.11,335.7787142857143,1.2252028571428573
2021-03-20,Madhya Pradesh,gram,2021,35.78,14.83,0.74,1.51444,373.3654545454545,2.744818181818182,335.7557142857143,1.1985514285714287,25.305,97.25518181818182,0.24285714285714385,328.4906519274377,1.2740725963718822,3.5,335.75714285714287,1.2202728571428574
2021-03-21,Madhya Pradesh,gram,2021,37.13,16.27,0.31,1.51444,373.3654545454545,2.744818181818182,335.6985714285714,1.1925828571428574,26.700000000000003,97.25518181818182,0.28571428571428675,332.0725907029478,1.2595622902494334,0.01,310.625,1.2941550000000002
2021-03-22,Madhya Pradesh,gram,2021,37.4,16.67,0.02,1.51444,373.3654545454545,2.744818181818182,335.6657142857143,1.187692857142857,27.035,97.25518181818182,0.2885714285714296,335.6469784580499,1.2446869841269843,0.0,310.645,1.2918200000000002
2021-03-23,Madhya Pradesh,gram,2021,36.99,17.55,0.14,1.51444,373.3654545454545,2.744818181818182,335.6457142857143,1.1847457142857143,27.270000000000003,97.25518181818182,0.3085714285714296,339.2187471655329,1.229776371882086,0.0,310.6433333333333,1.2891199999999998
2021-03-24,Madhya Pradesh,gram,2021,37.31,15.83,0.29,1.51444,373.3654545454545,2.744818181818182,335.6042857142857,1.1791842857142856,26.57,97.25518181818182,0.340000000000001,336.0890022675737,1.2452769841269844,0.07,357.5125,1.07068
2021-03-25,Madhya Pradesh,gram,2021,37.19,16.35,0.0,1.51444,373.3654545454545,2.744818181818182,367.3063636363637,1.324341818181818,26.77,97.25518181818182,0.340000000000001,340.21070500927647,1.2101816883116885,0.0,338.45444444444445,1.5700088888888888
2021-03-26,Madhya Pradesh,gram,2021,37.3,15.76,0.0,1.51444,373.3654545454545,2.744818181818182,335.59414285714286,1.1733242857142856,26.529999999999998,97.25518181818182,0.2142857142857153,340.1815009276438,1.2057747495361781,0.88,335.79857142857145,1.2041728571428574
2021-03-27,Madhya Pradesh,gram,2021,38.61,15.55,0.0,1.51444,373.3654545454545,2.744818181818182,335.57685714285714,1.1678657142857145,27.08,97.25518181818182,0.10857142857142958,340.1559499072356,1.2013910760667905,0.74,335.7557142857143,1.1985514285714287
2021-03-28,Madhya Pradesh,gram,2021,39.67,17.14,0.0,1.51444,373.3654545454545,2.744818181818182,335.5608571428571,1.1604,28.405,97.25518181818182,0.0642857142857153,340.13627643784787,1.1967935250463824,0.31,335.6985714285714,1.1925828571428574
