temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage,avg_temp,water_stress,rainfall_7d_avg,level_7d_avg,storage_7d_avg,rainfall_7d_lag,level_7d_lag,storage_7d_lag
2013-11-09,Maharashtra,wheat,2013,32.42,14.92,0.0,1.43941,552.6172727272727,0.7027727272727273,551.3479545454546,0.5917318181818182,23.67,99.29722727272727,0.027142857142859297,549.2331722325293,0.5572778726035869,0.0,551.4296363636363,0.6039431818181819
2013-11-10,Maharashtra,wheat,2013,32.19,15.44,0.0,1.43941,552.6172727272727,0.7027727272727273,551.3321818181818,0.5908527272727273,23.814999999999998,99.29722727272727,0.02285714285714501,549.9403818800247,0.5694306431663574,0.03,546.3817142857142,0.5057833333333333
2013-11-11,Maharashtra,wheat,2013,31.83,14.07,0.0,1.43941,552.6172727272727,0.7027727272727273,551.3125454545454,0.589865,22.95,99.29722727272727,0.021428571428573583,549.9237585034014,0.5677128509585653,0.01,551.4289090909091,0.6018895454545454
2013-11-12,Maharashtra,wheat,2013,32.68,12.6,0.0,1.43941,552.6172727272727,0.7027727272727273,551.2959545454546,0.5889413636363636,22.64,99.29722727272727,0.0,549.9073234384663,0.5659483055040199,0.15,551.411,0.6012931818181818
2013-11-13,Maharashtra,wheat,2013,32.48,12.55,0.0,1.43941,552.6172727272727,0.7027727272727273,551.2795454545454,0.5925422727272728,22.515,99.29722727272727,0.0,550.6136394557823,0.5785799907235621,0.0,546.3353333333333,0.5041204761904762
2013-11-14,Maharashtra,wheat,2013,32.16,11.91,0.0,1.43941,552.6172727272727,0.7027727272727273,551.2544545454546,0.5865054545454546,22.034999999999997,99.29722727272727,0.0,551.3187792207792,0.5904338311688312,0.0,546.3184761904762,0.5035285714285714
2013-11-15,Maharashtra,wheat,2013,31.67,11.64,0.0,1.43941,552.6172727272727,0.7027727272727273,551.233090909091,0.5917154545454545,21.655,99.29722727272727,0.0,551.2936753246753,0.5903077272727273,0.0,551.4088181818182,0.5925981818181818
2013-11-16,Maharashtra,wheat,2013,31.89,10.53,0.0,1.43941,552.6172727272727,0.7027727272727273,551.2131363636364,0.5904890909090909,21.21,99.29722727272727,0.0,551.2744155844156,0.5901301948051948,0.0,551.3479545454546,0.5917318181818182
2013-11-17,Maharashtra,wheat,2013,32.02,10.42,0.0,1.43941,552.6172727272727,0.7027727272727273,551.1903636363636,0.5893281818181818,21.220000000000002,99.29722727272727,0.0,551.2541558441559,0.5899124025974026,0.0,551.3321818181818,0.5908527272727273
2013-11-18,Maharashtra,wheat,2013,33.0,10.96,0.0,1.43941,552.6172727272727,0.7027727272727273,551.1687727272728,0.5883131818181818,21.98,99.29722727272727,0.0,551.233616883117,0.5896907142857143,0.0,551.3125454545454,0.589865
2013-11-19,Maharashtra,wheat,2013,33.25,11.01,0.0,1.43941,552.6172727272727,0.7027727272727273,551.1456818181819,0.5869427272727272,22.13,99.29722727272727,0.0,551.2121493506494,0.5894051948051947,0.0,551.2959545454546,0.5889413636363636
2013-11-20,Maharashtra,wheat,2013,33.33,10.45,0.0,1.43941,552.6172727272727,0.7027727272727273,551.1155454545454,0.5853418181818182,21.89,99.29722727272727,0.0,551.1887207792208,0.5883765584415583,0.0,551.2795454545454,0.5925422727272728
2013-11-21,Maharashtra,wheat,2013,32.96,10.52,0.0,1.43941,552.6172727272727,0.7027727272727273,558.6974761904762,0.5938104761904762,21.740000000000002,99.29722727272727,0.0,552.2520095856524,0.5894201329622758,0.0,551.2544545454546,0.5865054545454546
2013-11-22,Maharashtra,wheat,2013,33.08,11.56,0.0,1.43941,552.6172727272727,0.7027727272727273,551.0498181818182,0.5754640909090909,22.32,99.29722727272727,0.0,552.2258277674707,0.5870985095856524,0.0,551.233090909091,0.5917154545454545
2013-11-23,Maharashtra,wheat,2013,33.19,13.88,0.0,1.43941,552.6172727272727,0.7027727272727273,551.0064545454545,0.5735218181818182,23.535,99.29722727272727,0.0,552.1963017934446,0.5846746134817564,0.0,551.2131363636364,0.5904890909090909
2013-11-24,Maharashtra,wheat,2013,32.43,15.7,1.19,1.43941,552.6172727272727,0.7027727272727273,550.9714090909091,0.5717427272727273,24.064999999999998,99.29722727272727,0.17000000000000215,552.1650225726654,0.5821624056895486,0.0,551.1903636363636,0.5893281818181818
2013-11-25,Maharashtra,wheat,2013,32.69,15.8,1.62,1.43941,552.6172727272727,0.7027727272727273,550.9403636363636,0.5707895454545454,24.244999999999997,99.29722727272727,0.4014285714285736,552.1323927025355,0.579659029066172,0.0,551.1687727272728,0.5883131818181818
2013-11-26,Maharashtra,wheat,2013,33.14,13.95,0.54,1.43941,552.6172727272727,0.7027727272727273,550.8983181818182,0.5690322727272727,23.545,99.29722727272727,0.47857142857143076,552.0970550401979,0.5771003927025357,0.0,551.1456818181819,0.5869427272727272
2013-11-27,Maharashtra,wheat,2013,32.64,12.38,0.05,1.43941,552.6172727272727,0.7027727272727273,550.8585909090908,0.5674940909090909,22.51,99.29722727272727,0.4857142857142879,552.0603472479901,0.5745507173778603,0.0,551.1155454545454,0.5853418181818182
2013-11-28,Maharashtra,wheat,2013,32.69,11.89,0.0,1.43941,552.6172727272727,0.7027727272727273,550.8183181818182,0.5658072727272727,22.29,99.29722727272727,0.4857142857142879,550.9347532467533,0.5705502597402597,0.0,558.6974761904762,0.5938104761904762
2013-11-29,Maharashtra,wheat,2013,31.31,12.91,0.01,1.43941,552.6172727272727,0.7027727272727273,545.8246666666666,0.4881899999999999,22.11,99.29722727272727,0.4871428571428593,550.188303030303,0.5580825324675324,0.0,551.0498181818182,0.5754640909090909
2013-11-30,Maharashtra,wheat,2013,31.16,14.59,0.23,1.43941,552.6172727272727,0.7027727272727273,545.7927619047618,0.4869438095238095,22.875,99.29722727272727,0.5200000000000021,549.4434897959184,0.5457142455163884,0.0,551.0064545454545,0.5735218181818182
2013-12-01,Maharashtra,wheat,2013,32.76,13.89,0.0,1.43941,552.6172727272727,0.7027727272727273,545.7632380952381,0.4859757142857142,23.325,99.29722727272727,0.3500000000000022,548.6994653679653,0.5334618150896722,1.19,550.9714090909091,0.5717427272727273
2013-12-02,Maharashtra,wheat,2013,32.63,13.95,0.28,1.43941,552.6172727272727,0.7027727272727273,545.7373333333334,0.4849385714285714,23.29,99.29722727272727,0.15857142857143075,547.9561753246753,0.5211973902288188,1.62,550.9403636363636,0.5707895454545454
2013-12-03,Maharashtra,wheat,2013,32.88,14.57,4.19,1.43941,552.6172727272727,0.7027727272727273,550.6390909090909,0.5642395454545454,23.725,99.29722727272727,0.6800000000000023,547.9191428571428,0.5205127149041434,0.54,550.8983181818182,0.5690322727272727
2013-12-04,Maharashtra,wheat,2013,32.95,14.34,0.22,1.43941,552.6172727272727,0.7027727272727273,550.6068636363636,0.5631081818181818,23.645000000000003,99.29722727272727,0.7042857142857165,547.8831818181818,0.519886156462585,0.05,550.8585909090908,0.5674940909090909
2013-12-05,Maharashtra,wheat,2013,32.65,12.65,0.0,1.43941,552.6172727272727,0.7027727272727273,545.6398095238095,0.4815433333333334,22.65,99.29722727272727,0.7042857142857165,547.1433948670377,0.5078484508348794,0.0,550.8183181818182,0.5658072727272727
2013-12-06,Maharashtra,wheat,2013,31.67,9.47,0.0,1.43941,552.6172727272727,0.7027727272727273,550.5467272727273,0.5611204545454546,20.57,99.29722727272727,0.7028571428571452,547.8179749536177,0.5182670871985158,0.01,545.8246666666666,0.4881899999999999
2013-12-07,Maharashtra,wheat,2013,31.32,8.4,0.0,1.43941,552.6172727272727,0.7027727272727273,550.503,0.5592836363636363,19.86,99.29722727272727,0.6700000000000023,548.4908661100804,0.5286013481756339,0.23,545.7927619047618,0.4869438095238095
2013-12-08,Maharashtra,wheat,2013,32.19,8.5,0.0,1.43941,552.6172727272727,0.7027727272727273,550.4647272727273,0.5582195454545454,20.345,99.29722727272727,0.6700000000000023,549.1625074211503,0.538921895485467,0.0,545.7632380952381,0.4859757142857142
2013-12-09,Maharashtra,wheat,2013,32.86,8.89,0.0,1.43941,552.6172727272727,0.7027727272727273,550.4259545454546,0.5562445454545455,20.875,99.29722727272727,0.6300000000000022,549.8323104514533,0.5491084632034632,0.28,545.7373333333334,0.4849385714285714
2013-12-10,Maharashtra,wheat,2013,32.62,9.17,0.0,1.43941,552.6172727272727,0.7027727272727273,550.3874545454545,0.5544636363636364,20.895,99.29722727272727,0.03142857142857359,549.7963623995053,0.5477119047619048,4.19,550.6390909090909,0.5642395454545454
2013-12-11,Maharashtra,wheat,2013,32.3,9.14,0.0,1.43941,552.6172727272727,0.7027727272727273,550.3535,0.5532804545454545,20.72,99.29722727272727,0.0,549.7601675943105,0.5463079437229438,0.22,550.6068636363636,0.5631081818181818
