temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage,avg_temp,water_stress,rainfall_7d_avg,level_7d_avg,storage_7d_avg,rainfall_7d_lag,level_7d_lag,storage_7d_lag
2021-05-15,Uttarakhand,gram,2021,35.35,17.07,0.48,0.80597,461.9333333333333,1.713666666666667,263.375,0.453375,26.21,98.28633333333333,4.527142857142852,330.65416666666664,0.6104597619047619,6.95,341.26,0.7633
2021-05-16,Uttarakhand,gram,2021,37.77,16.6,1.7,0.80597,461.9333333333333,1.713666666666667,263.24,0.44802,27.185000000000002,98.28633333333333,4.5171428571428525,319.50988095238097,0.5654769047619047,1.77,341.25,0.7629
2021-05-17,Uttarakhand,gram,2021,34.49,18.9,0.0,0.80597,461.9333333333333,1.713666666666667,263.16,0.44487,26.695,98.28633333333333,3.7214285714285666,308.3570238095238,0.5201583333333334,5.57,341.23,0.7621
2021-05-18,Uttarakhand,gram,2021,29.55,19.94,0.0,0.80597,461.9333333333333,1.713666666666667,263.045,0.44032,24.745,98.28633333333333,3.5157142857142807,297.18916666666667,0.4742611904761905,1.44,341.22,0.7616
2021-05-19,Uttarakhand,gram,2021,25.15,18.35,1.97,0.80597,461.9333333333333,1.713666666666667,262.905,0.4349,21.75,98.28633333333333,3.302857142857138,286.00416666666666,0.4277040476190476,3.46,341.2,0.7608
2021-05-20,Uttarakhand,gram,2021,28.2,15.67,39.55,0.80597,461.9333333333333,1.713666666666667,422.16,0.3743266666666667,21.935,98.28633333333333,6.724285714285709,285.9153571428571,0.4364559523809524,15.6,422.7816666666667,0.3130633333333333
2021-05-21,Uttarakhand,gram,2021,30.48,15.49,57.19,0.80597,461.9333333333333,1.713666666666667,339.7,0.7011,22.985,98.28633333333333,14.412857142857137,296.79785714285714,0.4709873809523809,3.37,263.5225,0.45938
2021-05-22,Uttarakhand,gram,2021,33.8,17.01,0.24,0.80597,461.9333333333333,1.713666666666667,339.75,0.703,25.405,98.28633333333333,14.378571428571423,307.7085714285714,0.5066480952380952,0.48,263.375,0.453375
2021-05-23,Uttarakhand,gram,2021,34.24,17.86,0.0,0.80597,461.9333333333333,1.713666666666667,339.82,0.7058,26.05,98.28633333333333,14.13571428571428,318.6485714285714,0.5434738095238095,1.7,263.24,0.44802
2021-05-24,Uttarakhand,gram,2021,34.83,15.95,0.3,0.80597,461.9333333333333,1.713666666666667,339.87,0.7078,25.39,98.28633333333333,14.178571428571422,329.60714285714283,0.581035238095238,0.0,263.16,0.44487
